session_id,customer_id,speaker_id,speaker,content,attachments,created_at
01KQHAGM555S2WM4EP1HX9PNJV,,3871c4ec517e2e34d87d6a45e9f4ffd2,AGENT,こんにちは！私、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてお話しできます。,,2026-05-01 16:29:36.818397+08:00
01KQHAGYNMKGGQZGB34PARXJR5,,ffb1fe42832b6ff22aa3c23c144668de,AGENT,こんにちは！株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-01 16:29:47.252331+08:00
01KQHAHNJKD6PK06ZRDMXPYK65,,cbcbacfb20e238b6f62cac59b5ebb340,AGENT,株式会社クレッセントのゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconにご興味はございますか？,,2026-05-01 16:30:11.357760+08:00
01KQHAHZ95619QWBM67V003JCD,,ffb1fe42832b6ff22aa3c23c144668de,AGENT,こんにちは！月餅と申します。株式会社クレッセントのアシスタントです。ライブ配信などで活用できるVolu☆ME!、2026年最新スタジオについてご興味はありませんか？,,2026-05-01 16:30:20.706429+08:00
01KQHATJ87JFCZZV21W40WWBW7,,7ee229e9d93a956d95456fdf2f73b5d1,AGENT,お客様、こんにちは。私、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてお話しできます。,,2026-05-01 16:35:02.467465+08:00
01KQHAZNBPX1F51XDYRSQPNG21,,f7fe25e3f70b697a72303b734ff4cb35,AGENT,"初めまして。株式会社クレッセントのアシスタント「ゲッペイ」と申します。

ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご興味はございませんか？",,2026-05-01 16:37:51.470511+08:00
01KQHB5X6E5MXZ5522156PSZEX,,12319d0b9d0969c5727fdf1895b78d04,AGENT,はじめまして。株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてお話しできます。,,2026-05-01 16:41:14.266212+08:00
01KQHB7HRFR2P17Q83T4ZZQ41F,,6ef8384433fcc213cc08d0c90ce4a839,AGENT,こんにちは、私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご興味はございますか？,,2026-05-01 16:42:31.482282+08:00
01KQHB8GF6KW5A15QGBTE1E5X0,,ff88cef7ca98478e7f91ddd41bba3f93,AGENT,こんにちは！私はクレッセントのアシスタント、月餅です。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご興味はありませんか？,,2026-05-01 16:42:39.839138+08:00
01KQHC0R8K7TRRSQRWWJG4XH3K,,64dcd60d4392db7899fe50b7f26bd037,AGENT,皆様、こんにちは。株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてお話しできます。,,2026-05-01 16:55:55.290244+08:00
01KQHC6NF5KWVMQF4N0TF1TFRG,,6dd6695cc5c513ae2a5325c8cc9fc1c5,AGENT,こんにちは！株式会社クレッセントのゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-01 16:59:07.616757+08:00
01KQHCKC3RGW88SN2F2VYHB91F,,ba5dfa74d1597f64a3233971e7abb4be,AGENT,クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconなどがございますが、どちらにご興味がございますか？,,2026-05-01 17:06:04.241053+08:00
01KQHE51KN1EB9Z5599D5MJT86,,929e0b2208ffc52116437cabb7bc73ab,AGENT,株式会社クレッセントのアシスタント、月餅と申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-01 17:33:12.564299+08:00
01KQHF36XV0SPNPCGTHF1Q3DCX,,94e6f5b86f275fb7f49f500cd0d08420,AGENT,株式会社クレッセントのアシスタント、月餅と申します。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconなど、クレッセントの最新技術にご興味はございますか？,,2026-05-01 17:49:39.910867+08:00
01KQHGKN46J0WWR47XA08Y7JM1,,5cb3ccbfa36cd1bc0ef9a8d7aafe184d,AGENT,こんにちは、私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご興味はございますか？,,2026-05-01 18:16:07.439581+08:00
01KQHH3BDKVNXV6GY14J3NDGGE,,2df6088cacf92bf5756a042abf85c575,AGENT,月餅と申します。株式会社クレッセントのアシスタントです。ライブ配信などで活用できるVolu☆ME!と業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-01 18:24:42.078625+08:00
01KQHHSPBJ9M2C0FHRFFT2Y3MJ,,2f1dd652111aed063e5606b74680c4f5,AGENT,初めまして！株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconなど、弊社についてのご質問がありましたらお気軽にお尋ねください！,,2026-05-01 18:36:53.483192+08:00
01KQHHVZ7CQMYZSK7CRNWAJCGD,,4e161266432082c527620b03d3a12a81,AGENT,こんにちは、私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-01 18:38:08.678966+08:00
01KQHJYQ7S95RE5KSVK2JP15E6,,5dde9eeb39deef5f2df8dfd1ac28f942,AGENT,こんにちは！ 株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムVicon、どちらにご興味がありますか？,,2026-05-01 18:57:11.685696+08:00
01KQHJZSKTJJ17DNDB7H5MM992,,51f2b49650a20e0a47b62a5ce5e1b811,AGENT,こんにちは、ゲッペイと申します。株式会社クレッセントのアシスタントです。2026年最新スタジオや、業界最高水準のモーションキャプチャシステムViconについてお話しできます。,,2026-05-01 18:57:43.770261+08:00
01KQHKDS3FABJD3X3XG3CKEXSW,,617607bf8ec437d931c7beb368ec5b20,AGENT,初めまして。私、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、2026年に竣工予定の最新スタジオにご興味はございませんか？,,2026-05-01 19:05:21.362507+08:00
01KQHKTSM790SMSAZS2CZY5NJ1,,834ff92d6d9bb4fcf1fba054e18f63b7,AGENT,"こんにちは！ 私、クレッセントのアシスタント、ゲッペイと申します。

ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconにご興味はございますか？",,2026-05-01 19:12:27.664201+08:00
01KQHM9A2A8G0HDJQ857NVTNW7,,8b90ac1b0e36291cd4acd4ecf617fb35,AGENT,こんにちは！ ゲッペイと申します。株式会社クレッセントのアシスタントです。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムVicon、どちらに興味がありますか？,,2026-05-01 19:20:25.105434+08:00
01KQHMGX7HZZ5S87YSA691Z9KT,,d2cb2b597c54276c2e69d0346da6f8db,AGENT,株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてお話しできます。,,2026-05-01 19:24:32.746616+08:00
01KQHMHY9BMWGHA0A56YW5A64D,,fae43790d2475ee3da8c4ef453c86696,AGENT,こんにちは！私、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-01 19:25:06.488345+08:00
01KQHNB1PREW3TG7J0AD8F20YD,,50b598acd16bd3c8395ae589e833bc7c,AGENT,初めまして。私、株式会社クレッセントのアシスタント「ゲッペイ」と申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてお話しできます。,,2026-05-01 19:38:49.421237+08:00
01KQHP32KWQFMSQR7JT5MFF507,,a50340ea96ff9b6c92239d1e0d95ba7a,AGENT,皆様、こんにちは！ 株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、そして業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-01 19:51:58.604704+08:00
01KQHPXED19C860DNW5Q3QZB9Z,,80cb5fe588d29a0dee254c6cda116dda,AGENT,株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconにご興味はありませんか？,,2026-05-01 20:06:19.685254+08:00
01KQHR6A83N2TYN2XHD1YC55H6,,31153ee27de32af53e23fb253134a30d,AGENT,ゲッペイと申します。クレッセントのアシスタントです。ライブ配信などで活用できるVolu☆ME!と業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-01 20:28:40.410329+08:00
01KQHRPMBZ2YWWVCECV8RDQD46,,31153ee27de32af53e23fb253134a30d,AGENT,こんにちは！ 私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、または業界最高水準のモーションキャプチャシステムViconにご興味はありますか？,,2026-05-01 20:37:32.264929+08:00
01KQHT37K5VRJN1G3BBKQW50Z3,,0946fba0849bbe5e738b42b9da960ca9,AGENT,"月餅と申します。株式会社クレッセントのアシスタントです。何かご不明な点がございましたら、お気軽にお尋ねください。

ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconもご用意しております。",,2026-05-01 21:01:58.830613+08:00
01KQHV2AEQAG2ME1BB5EFYA61Z,,cda01cd3465bff3eb457662c7ee3d9b9,AGENT,月餅と申します。株式会社クレッセントのアシスタントです。ライブ配信などで活用できるVolu☆ME!と業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-01 21:18:56.064095+08:00
01KQHWA30ZHR6CCJF5GF08H7RM,,4fc815dea500368231f5642501a1f1b2,AGENT,こんにちは！ 株式会社クレッセントのアシスタント、ゲッペイと申します。 ライブ配信などで活用できるVolu☆ME!と業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-01 21:40:37.906825+08:00
01KQHX5VWWKGPNJBPYFNYCBS2D,,1a2c8810b72dc5daba872cf726602b11,AGENT,クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご興味はございますか？,,2026-05-01 21:56:08.995412+08:00
01KQHX5YBXP7G154JMKFN7JXXB,,f7680bc611016258fae80b78c7fd63ea,AGENT,月餅です。クレッセントのアシスタントをしております。,,2026-05-01 21:55:50.124069+08:00
01KQJ0PPFMBTMFEGNDTQZAZ88G,,dcf5e005467650f8b4f1eddf7b118189,AGENT,ゲッペイと申します。クレッセントのアシスタントです。何かお困りですか。,,2026-05-01 22:57:25.873101+08:00
01KQJ19PHAZERXVTV7W9NMMV8V,,958d2bc5f1f6dde0badbcb371d8f3081,AGENT,こんにちは！株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-01 23:07:48.746974+08:00
01KQJ1P7N387DM723GDD6BMTGX,,6ab93b1eabea101cec762c28aa21e263,AGENT,はじめまして！私、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconなど、弊社には様々な技術がございます。,,2026-05-01 23:14:38.687701+08:00
01KQJ4EQPKK2PQ9M5WW3PVJP89,,2d512834cb79b0ffc5fa19192bb9b3f7,AGENT,初めまして。私、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 00:02:57.858235+08:00
01KQJ55QV33QE0D7CA4BHJM78Y,,7ff7dc21673bbabad8332005beba7d3b,AGENT,ようこそ！ 株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconにご興味はありますか？,,2026-05-02 00:15:32.256851+08:00
01KQJ84SYWMF0N8E2DYKGPMYH5,,61fceb974c0df86eca20072cee26161f,AGENT,株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 01:07:29.561287+08:00
01KQJAME4XBH4ERE7WG5E8SNXR,,4d963d4d1692533e9939ee99de029db5,AGENT,"株式会社クレッセントのアシスタント、月餅と申します。どうぞよろしくお願いいたします。
ライブ配信などで活用できるVolu☆ME!、そして2026年最新スタジオについてご興味はございますか？",,2026-05-02 01:50:56.242730+08:00
01KQJB0ND7WJNYX51BA169J3CC,,4d963d4d1692533e9939ee99de029db5,AGENT,皆様、こんにちは！ 株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、そして業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 01:57:36.484774+08:00
01KQJBQF0VMFN8VCJYMK0W49AP,,aae1af429739205c535ee0c01b426b51,AGENT,皆様、こんにちは！ 株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 02:10:03.999468+08:00
01KQJDN72HBJ5PWJ353BDJ6ZXJ,,c36bd0e4fc65f480f84d8f86c0b63145,AGENT,月餅です。クレッセントのアシスタントをしております。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconなどがございますが、ご興味はございますか？,,2026-05-02 02:43:47.396831+08:00
01KQJJ7HTP0K28GE9A8JHEGWDG,,4ba736446c9c977fe9fd7357657dc315,AGENT,"株式会社クレッセントのアシスタント、ゲッペイと申します。
ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconなど、クレッセントの最新技術にご興味はございますか？",,2026-05-02 04:04:30.446334+08:00
01KQJTVJP9S4651YRE5K58W3PZ,,7a2f9be191757bce4eebdb30b27bdbd9,AGENT,ようこそ、いらっしゃいませ！私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconなど、様々な情報を提供できます。,,2026-05-02 06:34:30.675381+08:00
01KQJV83D95N4CK3KS4RPPKB78,,2b00eca66c7a9e84c28411e35849ef80,AGENT,こんにちは！私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 06:41:18.575134+08:00
01KQJZZ4FJFJZQX1NDM78WKSN4,,e893d12fb13ecae95d03a4256d77d78a,AGENT,株式会社クレッセントのアシスタント、月餅です。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconにご興味はございますか？,,2026-05-02 08:03:47.389302+08:00
01KQK27BZBM1P6ZQ7X76H6XHYZ,,fe6f0b7177babad124e79b01e4833226,AGENT,こんにちは。株式会社クレッセントのアシスタント、月餅（ゲッペイ）と申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 08:43:15.477708+08:00
01KQK27WDXSD73Z4TZNTQBJB2Q,,fe6f0b7177babad124e79b01e4833226,AGENT,株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 08:43:30.925671+08:00
01KQK2AQSFED6WH1ZJF1R7B0PS,,c98161e009420d2ed74775b12baddc2b,AGENT,株式会社クレッセントのアシスタント、月餅と申します。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconにご興味はございますか？,,2026-05-02 08:45:04.491280+08:00
01KQK2MF3VZ1031DQYAK315TPX,,fe6f0b7177babad124e79b01e4833226,AGENT,こんにちは！私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 08:50:23.410617+08:00
01KQK2QYN7HRS1S52WH1NYC6TW,,5325ccfab1c516c96643b901939522a7,AGENT,株式会社クレッセントのアシスタント、月餅と申します。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconなどがございますが、どの情報にご興味がありますか？,,2026-05-02 08:52:16.761096+08:00
01KQK2TJP0HZNEGPDD22JNQT31,,1e7984a29dae7800f208b563d7eb9d8e,AGENT,初めまして。株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、2026年最新スタジオにご興味はございますか？,,2026-05-02 08:53:49.197110+08:00
01KQK3A9SKJTQXBM7ETSS7WZYJ,,56ac83e59833d74579eb9501c3113968,AGENT,こんにちは！私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 09:02:19.238886+08:00
01KQK45XZES7NV5R3K72NMBD6D,,14bf2d4be61549dd4e579707e4f19856,AGENT,"こんにちは。株式会社クレッセントのアシスタント、ゲッペイと申します。

ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconについてご興味はございますか？",,2026-05-02 09:17:24.606939+08:00
01KQK46RPCFPRJ4XVED67S4YPK,,a6f2ad9902e1b69b86d01415ec7db242,AGENT,初めまして。私、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 09:17:58.653714+08:00
01KQK4GM78NEPJZ5EA8PF36JN7,,6a3ffb2bec955527c4c371e8a34f55a7,AGENT,こんにちは！私、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 09:23:14.561437+08:00
01KQK69CYY8THC60FCTMS880Q2,,7d7a157a58060d2f876807432cee805b,AGENT,初めまして。私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconなどにご興味はございますか？,,2026-05-02 09:54:14.386335+08:00
01KQK6GW1RYGAAGZDKKRZ2ZB04,,ed0b53fefc0f55af1fdecac079da80bf,AGENT,こんにちは、私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 09:58:20.726849+08:00
01KQK7PKT60Q2QWWCRDNQ9K7Q0,,9141214210c52376f2dd36e3bdaa95de,AGENT,こんにちは、私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 10:18:57.853466+08:00
01KQK87H34TVP47JP8BSGYJ8A2,,7e69f66b8e00e9056fb3972e7921a291,AGENT,初めまして。私、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 10:28:12.690701+08:00
01KQK943RV3Q3V8MG2Q94JS68J,,f7cf3cdb4aa0df0e27af1d745e4d5f4e,AGENT,初めまして！私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconなど、弊社サービスについてご案内できます。,,2026-05-02 10:43:49.252948+08:00
01KQKH68M6X2NRWJ8ZHBTV6FDW,,2bcf8ad9d0bf8e9b7d871e631062a9dc,AGENT,こんにちは！ 私、クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 13:04:46.583510+08:00
01KQKM0F2185AJ4MM78Q7MP9YY,,2c365e7fd96185e6505457a5c62c7a26,AGENT,こんにちは、ゲッペイと申します。株式会社クレッセントのアシスタントをしております。,,2026-05-02 13:54:03.023667+08:00
01KQKM694AR6X8ZBHJ9JSVPDVT,,9476c5af2da205dfa9a71c83889677b9,AGENT,はじめまして。株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 13:57:12.543057+08:00
01KQKMCFYR6E7BV426ACQ8M6BM,,4d963d4d1692533e9939ee99de029db5,AGENT,"はじめまして。株式会社クレッセントのアシスタント「ゲッペイ」と申します。

ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconにご興味はございますか？",,2026-05-02 14:00:38.740679+08:00
01KQKN9V8Y42Z6FA1NSATG82X8,,0946fba0849bbe5e738b42b9da960ca9,AGENT,月餅と申します。株式会社クレッセントのアシスタントです。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 14:16:43.374268+08:00
01KQKNRFWZBZ2XMYTJ3Z0MYR0C,,dc7ffc82048c0bd271e93a9c3089d791,AGENT,こんにちは！株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 14:24:41.833385+08:00
01KQKQE7Q5Y870HGK276N7G2FK,,29a2cc01054de718de70fc675d5d9f53,AGENT,こんにちは！ 株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconなど、クレッセントの最新技術にご興味はございますか？,,2026-05-02 14:53:58.764013+08:00
01KQKSRZR5CD94NEX0X51ZHNWJ,,d533b5414e05fa909024c307e313da44,AGENT,こんにちは！私、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 15:34:48.841635+08:00
01KQKTAN07H6CJ81WGF0ARJVD4,,5f4b4d9b10adece3a832cd7ff1b4f89e,AGENT,こんにちは！ 私、クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconにご興味はございますか？,,2026-05-02 15:44:31.964021+08:00
01KQKVJYF35RSBTMTHEKES72NM,,1da3bbc0ac733a0d1e4a3cae02329178,AGENT,こんにちは！ 私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 16:06:28.471284+08:00
01KQKYCYJDG4DTTT4QW917S761,,76d9da6ed7709378664d4ec81946c230,AGENT,月餅と申します。株式会社クレッセントのアシスタントです。ライブ配信などで活用できるVolu☆ME!と業界最高水準のモーションキャプチャシステムViconについてご案内できます。,,2026-05-02 16:55:40.438480+08:00
01KQKYWEY9ATX0AT56217GAYZ3,,68e478b2e55e2d84443ed702c84ea54e,AGENT,株式会社クレッセントのアシスタント、月餅です。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconにご興味はございますか？,,2026-05-02 17:04:06.950512+08:00
01KQM08AJVKB92QH6Q4PY5BBSN,,ce1db3fb114b15bb450d2d4e23bd2370,AGENT,ようこそ！株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 17:28:03.937986+08:00
01KQM1V76MWCE452V11XAB5SN1,,c42ab74816d2c5891da3a8e23cf8b1ed,AGENT,月餅（ゲッペイ）と申します。株式会社クレッセントのアシスタントです。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconなどがございますが、どちらにご興味がございますか？,,2026-05-02 17:55:50.215911+08:00
01KQM20TG1TMMSGMNNGJGHQ0Y8,,3163f3dd972e063d5bed1062565a3193,AGENT,株式会社クレッセントのアシスタント、月餅と申します。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconなど、クレッセントの最新技術にご興味はございますか？,,2026-05-02 17:58:55.398933+08:00
01KQM23ARM026QPJET2KX2XE3X,,5dd6d33f5d9049ac4ce6cfccca245d61,AGENT,"クレッセントのアシスタント、ゲッペイと申します。

ライブ配信などで活用できるVolu☆ME!と業界最高水準のモーションキャプチャシステムViconについて、何かご質問はございますか？",,2026-05-02 18:00:40.323923+08:00
01KQM26JRA74KM0WF77G2DM20V,,617607bf8ec437d931c7beb368ec5b20,AGENT,こんにちは、私はクレッセントのアシスタント、月餅です。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconなど、様々な技術情報を提供できます。,,2026-05-02 18:02:09.024365+08:00
01KQM2MSW4MSG87Q657K4H4831,,a49f5f1c4a4237f9caff37305cc123b5,AGENT,皆様、こんにちは。株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、2026年最新スタジオについてご興味はございませんか？,,2026-05-02 18:09:51.059965+08:00
01KQM2Z1GZTTBTBSHWMXVHWWRF,,617607bf8ec437d931c7beb368ec5b20,AGENT,こんにちは、ゲッペイと申します。株式会社クレッセントのアシスタントをしております。,,2026-05-02 18:15:23.703144+08:00
01KQM30EGE94KCHAQR1NSB7H45,,617607bf8ec437d931c7beb368ec5b20,AGENT,"株式会社クレッセントのアシスタント、月餅と申します。
ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconにご興味はありませんか？",,2026-05-02 18:16:10.159766+08:00
01KQM30YQCWJZSJBEA851BFPCA,,617607bf8ec437d931c7beb368ec5b20,AGENT,クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご興味はございませんか？,,2026-05-02 18:16:26.384255+08:00
01KQM315XMBG548M9XBE6FTA5J,,617607bf8ec437d931c7beb368ec5b20,AGENT,お客様、こんにちは！私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 18:16:33.598403+08:00
01KQM36ACATAT9YC9A8EWQ2Y7W,,4d963d4d1692533e9939ee99de029db5,AGENT,"月餅と申します。株式会社クレッセントのアシスタントとして、皆様をお迎えいたします。

私からは、ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。",,2026-05-02 18:19:22.713508+08:00
01KQM38GMMHKWZQE3GXMZM432N,,557de5a7b02f94ff46e680ea64ee25f0,AGENT,"こんにちは！ 私、クレッセントのアシスタント、ゲッペイと申します。
ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconにご興味はございますか？",,2026-05-02 18:20:34.366020+08:00
01KQM3AZPR20X5FKZPCQ57PHMK,,557de5a7b02f94ff46e680ea64ee25f0,AGENT,はじめまして。株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-05-02 18:21:55.318889+08:00
